customer_id,first_name,last_name,gender,age,region,income_bracket
22432,Eshana,Sant,F,54,Shillong,Medium
22433,Isaac,Chad,M,22,Shimla,Low
22434,Vedant,Khanna,M,63,Raipur,Medium
22435,Jeremiah,Gill,O,42,Hyderabad,Medium
22436,Ranveer,Aurora,O,31,Dehradun,Low
22437,Tanvi,Sinha,F,43,Panaji,Low
22438,Gaurang,Shere,M,58,Srinagar,Medium
22439,Wridesh,Kata,F,24,Raipur,Medium
22440,Warda,D’Alia,M,36,Ranchi,Low
22441,Qarin,Kanda,O,37,Panaji,Medium
22442,Zashil,Thakkar,F,54,Patna,Low
22443,Eshana,Vig,M,42,Kolkata,High
22444,Reva,Gera,O,31,Aizawl,Low
22445,Atharv,Datta,O,45,Chandigarh,High
22446,Pranit,Gala,M,50,Amaravati,High
22447,Forum,Guha,O,61,Aizawl,Medium
22448,Zilmil,Keer,O,20,Shimla,Medium
22449,Samarth,Wagle,M,63,Bhopal,Medium
22450,Krishna,Mangat,M,57,Amaravati,Medium
22451,Chandran,Minhas,F,34,Ranchi,High
22452,Aahana,Dutta,M,42,Gandhinagar,Low
22453,Owen,Kalita,O,45,Gandhinagar,Low
22454,Madhavi,Bhatnagar,O,30,Bhubaneswar,High
22455,Yashodhara,Luthra,O,28,Chandigarh,Medium
22456,Pahal,Kala,F,19,Mumbai,Low
22457,Kamala,Mandal,F,21,Ranchi,Low
22458,Panini,Borra,O,49,Amaravati,Low
22459,Simon,Bajaj,O,35,Hyderabad,Medium
22460,Girindra,Chander,M,30,Hyderabad,Low
22461,Laban,Nagarajan,F,51,Kolkata,Low
22462,Yashica,Chakrabarti,M,42,Kolkata,Medium
22463,Jeremiah,Chanda,F,45,Bengaluru,Low
22464,Vyanjana,Singhal,F,52,Panaji,Low
22465,Vincent,Kar,O,57,Panaji,Medium
22466,Ekantika,Sarraf,M,49,Shillong,Low
22467,Upadhriti,Zacharia,M,60,Gandhinagar,High
22468,Utkarsh,Savant,M,41,Bengaluru,Medium
22469,Rohan,Mitter,O,37,Thiruvananthapuram,Low
22470,Falguni,Gokhale,F,44,Raipur,Low
22471,Daksh,Pillay,M,32,Gangtok,Medium
22472,Shravya,Tandon,M,61,Bengaluru,Medium
22473,Neelima,Bhasin,M,47,Amaravati,Low
22474,Quincy,Handa,O,47,Kohima,High
22475,Upadhriti,Yadav,F,34,Shillong,Medium
22476,Ekaraj,Rana,M,54,Kohima,Low
22477,Unni,Dewan,F,19,Hyderabad,High
22478,Tripti,Sani,F,57,Mumbai,High
22479,Chasmum,Raj,O,23,Thiruvananthapuram,Low
22480,Isha,Mandal,M,25,Bhubaneswar,High
22481,Alka,Venkataraman,O,20,Raipur,Low
22482,Ishani,Rege,F,34,Mumbai,High
22483,Jeevika,Balakrishnan,M,21,Chandigarh,Medium
22484,Omya,Ram,M,26,Ranchi,Medium
22485,Ucchal,Lala,O,57,Srinagar,Low
22486,Ekavir,Aurora,F,32,Bhopal,Low
22487,Hemang,Grewal,M,59,Thiruvananthapuram,High
22488,Ryan,Palan,M,38,Bengaluru,Medium
22489,Anika,Gill,F,59,Thiruvananthapuram,Medium
22490,Tanmayi,Kapur,O,24,Kohima,Low
22491,Lakshit,Iyer,M,57,Panaji,Low
22492,Falak,Kibe,F,58,Thiruvananthapuram,Medium
22493,Daniel,Sharma,F,54,Chandigarh,High
22494,Ekalinga,Mane,M,59,Imphal,High
22495,Urvashi,Chhabra,O,45,Bhopal,Medium
22496,Umang,Kashyap,O,62,Panaji,High
22497,Liam,Sawhney,M,33,Chandigarh,Low
22498,Chakradev,Mammen,F,37,Chennai,Low
22499,Rohan,Sant,M,30,Gandhinagar,Medium
22500,Arjun,Datta,O,39,Bengaluru,Medium
22501,Pahal,Khanna,F,55,Bhubaneswar,Low
22502,Tara,Srivastava,O,52,Kohima,High
22503,Pahal,Sem,O,57,Chandigarh,High
22504,Yutika,Narang,M,30,Bhopal,Medium
22505,Hemani,Bassi,O,20,Bhubaneswar,Low
22506,Ekta,Ahluwalia,F,38,Shimla,Low
22507,Gautam,Murty,M,22,Shillong,Medium
22508,Manthan,Madan,M,52,Dehradun,Low
22509,Wakeeta,Lanka,O,65,Gangtok,Medium
22510,Udant,Raja,M,64,Bhubaneswar,Low
22511,Warjas,Narang,O,22,Thiruvananthapuram,Medium
22512,Vaishnavi,Rout,F,34,Itanagar,Medium
22513,Faras,Pillai,F,25,Gangtok,Low
22514,Simon,Mishra,M,63,Lucknow,Medium
22515,Neel,Radhakrishnan,F,55,Mumbai,Low
22516,Kevin,Palan,M,63,Gandhinagar,Medium
22517,Faris,Bobal,M,38,Kohima,Medium
22518,Yoshita,Khosla,M,61,Amaravati,Low
22519,Vyanjana,Ram,O,33,Itanagar,Low
22520,Zarna,Prasad,O,54,Kohima,Low
22521,Luke,Gaba,F,62,Bhopal,High
22522,Falak,Dani,F,24,Amaravati,High
22523,Maanas,Chaudry,O,31,Agartala,Medium
22524,Anirudh,Sood,M,32,Gangtok,Low
22525,Raksha,Maharaj,F,26,Panaji,High
22526,Dhriti,Sastry,O,20,Srinagar,High
22527,Lekha,Patil,F,22,Delhi,High
22528,Girish,Mann,F,59,Kolkata,High
22529,Kamya,Balay,F,52,Bhopal,Low
22530,Qasim,Rai,M,54,Dispur,High
22531,Imaran,Thakkar,F,45,Raipur,High
22532,Dhruv,Kapoor,O,62,Bengaluru,High
22533,Faras,Mohan,M,25,Agartala,Low
22534,Ranveer,Ranganathan,F,28,Gandhinagar,Low
22535,Agastya,Kalita,O,28,Agartala,Low
22536,Kamya,Bala,M,34,Kohima,High
22537,Vihaan,Taneja,F,40,Chandigarh,High
22538,Quincy,Saran,F,46,Gangtok,Low
22539,Max,Char,M,60,Delhi,Low
22540,Oni,Kaur,F,19,Imphal,Low
22541,Kavya,Shroff,O,65,Thiruvananthapuram,Medium
22542,Azad,Joshi,M,21,Aizawl,High
22543,Neel,Subramaniam,O,59,Jaipur,Low
22544,Yashodhara,Pal,M,48,Dispur,Low
22545,Orinder,Salvi,O,57,Lucknow,Medium
22546,Nicholas,Khurana,O,47,Delhi,High
22547,Imaran,Dixit,F,49,Itanagar,Medium
22548,Chakradhar,Bala,O,50,Gangtok,High
22549,Bhavya,Murthy,M,51,Amaravati,High
22550,Matthew,Kant,F,40,Dehradun,Low
22551,Zaid,Bhatt,F,44,Lucknow,Low
22552,Vedhika,Sarraf,F,62,Kohima,Medium
22553,Dalaja,Gera,F,38,Gangtok,High
22554,Falguni,Kibe,F,56,Shimla,Low
22555,Jagdish,Vyas,F,24,Raipur,Low
22556,Yash,Venkatesh,F,37,Imphal,Low
22557,Upasna,Magar,O,50,Kolkata,Medium
22558,Hardik,Sachdeva,M,34,Jaipur,High
22559,Faras,Uppal,F,40,Delhi,High
22560,Harsh,Iyengar,F,54,Chandigarh,Medium
22561,Pushti,Borah,M,44,Panaji,High
22562,Noah,Talwar,O,26,Chandigarh,Low
22563,Neelima,Kurian,O,20,Agartala,Low
22564,Alka,Varma,M,57,Kolkata,Low
22565,Liam,Sarkar,O,52,Itanagar,Low
22566,Hritik,Dua,M,60,Hyderabad,Low
22567,Sara,Agate,O,33,Bhopal,High
22568,Jagdish,Mital,O,37,Agartala,Medium
22569,Libni,Deep,M,44,Imphal,High
22570,Ekansh,Kulkarni,F,22,Shimla,High
22571,William,Bava,O,34,Bhopal,High
22572,Yuvraj,Ratta,F,23,Amaravati,Medium
22573,Praneel,Swaminathan,M,50,Aizawl,High
22574,Radhika,Mutti,M,61,Kohima,Low
22575,Ria,Deshmukh,M,42,Bhopal,Medium
22576,Lohit,Prabhakar,O,21,Srinagar,Low
22577,Wishi,Batta,F,63,Gandhinagar,Medium
22578,Jairaj,Comar,O,54,Amaravati,Low
22579,Vanya,Ganesan,M,39,Hyderabad,High
22580,Xiti,Bajaj,M,35,Kolkata,High
22581,Robert,Bhargava,F,64,Bhopal,Low
22582,Ridhi,Dubey,F,55,Itanagar,Medium
22583,Mason,Salvi,M,21,Bhopal,Low
22584,Chameli,Raju,O,35,Dehradun,Medium
22585,Faraj,Datta,O,63,Kohima,Medium
22586,Unni,Bhakta,M,52,Patna,High
22587,Krisha,Bava,M,52,Bhubaneswar,Low
22588,Ekansh,Kade,F,61,Aizawl,Medium
22589,Saanvi,Oommen,M,21,Delhi,High
22590,Libni,Kapadia,M,64,Panaji,High
22591,Divya,Srinivasan,M,46,Panaji,Low
22592,Divya,Chadha,F,31,Mumbai,Low
22593,Atharv,Patla,O,36,Shillong,Medium
22594,Chandresh,Solanki,F,18,Shillong,Low
22595,Advay,Mukherjee,F,25,Chandigarh,Low
22596,Chasmum,Sant,M,40,Dehradun,Medium
22597,Qabil,Jhaveri,F,37,Bhopal,Low
22598,Nisha,Trivedi,O,26,Shimla,Medium
22599,Aadhya,Korpal,F,48,Delhi,Medium
22600,Thomas,Krishna,M,61,Thiruvananthapuram,Low
22601,Hiral,Handa,F,44,Bhubaneswar,Medium
22602,Ayaan,Mukhopadhyay,F,53,Dispur,Medium
22603,Avni,Singhal,F,38,Kolkata,Medium
22604,Charvi,Khurana,M,46,Bhubaneswar,Low
22605,Anthony,Bobal,O,21,Agartala,Low
22606,Unni,Ramesh,M,38,Kohima,Low
22607,Ekaja,Bhatia,O,26,Chennai,High
22608,Ethan,Raj,O,30,Panaji,Medium
22609,Vedhika,Krishnamurthy,F,41,Lucknow,Medium
22610,Samarth,Bal,F,38,Chennai,Low
22611,Aadi,Lala,F,50,Thiruvananthapuram,Medium
22612,Daksha,Ghosh,F,64,Raipur,High
22613,Kritika,Char,M,26,Srinagar,High
22614,Yatin,Doshi,O,54,Agartala,Medium
22615,Bahadurjit,Nanda,M,37,Amaravati,High
22616,Ekavir,Nayak,M,58,Chennai,Low
22617,Dev,Dhillon,M,30,Jaipur,High
22618,Arjun,Prabhu,O,47,Dehradun,Low
22619,Wahab,Raj,F,32,Raipur,High
22620,Reva,Johal,M,21,Lucknow,Medium
22621,Nachiket,Buch,O,21,Agartala,Medium
22622,Zinal,Soman,O,19,Gandhinagar,Medium
22623,Adya,Gola,O,50,Ranchi,High
22624,Dev,Badal,O,20,Bhopal,Medium
22625,Wridesh,Lalla,F,65,Delhi,Low
22626,Ethan,De,M,37,Kolkata,High
22627,Niharika,Nayar,F,30,Aizawl,High
22628,Nathaniel,Pandey,O,30,Thiruvananthapuram,High
22629,Vedika,Pradhan,M,62,Lucknow,Low
22630,Peter,Aggarwal,F,21,Bengaluru,High
22631,Mohammed,Deol,F,21,Chandigarh,Medium
22632,Jack,D’Alia,F,48,Aizawl,Low
22633,Zinal,Merchant,F,42,Dispur,High
22634,Leela,Kunda,O,42,Patna,Medium
22635,Gaurika,Sampath,F,42,Gangtok,Low
22636,Nachiket,Jha,F,47,Jaipur,Low
22637,Barkha,Tiwari,M,32,Amaravati,High
22638,Fitan,Roy,M,26,Itanagar,Medium
22639,Balhaar,Kalla,M,48,Chennai,Medium
22640,Vansha,Contractor,F,23,Bhopal,Medium
22641,Parth,Tripathi,M,44,Raipur,Medium
22642,Qushi,Sule,M,52,Chandigarh,Low
22643,Wriddhish,Nagi,M,18,Dehradun,Medium
22644,Champak,Devi,M,49,Patna,Low
22645,Daksha,Srivastava,O,58,Bhubaneswar,High
22646,Reyansh,Apte,F,29,Bengaluru,High
22647,Jasmit,Soman,M,18,Lucknow,Low
22648,Garima,Dass,F,19,Hyderabad,Medium
22649,Vedant,Shroff,F,38,Thiruvananthapuram,Medium
22650,Nathaniel,Doshi,F,63,Bhubaneswar,High
22651,Xavier,Bal,F,40,Amaravati,Low
22652,Aradhana,Konda,M,42,Hyderabad,Low
22653,Alka,More,F,61,Srinagar,Medium
22654,Nidhi,Parsa,O,40,Aizawl,High
22655,Christopher,Menon,F,25,Raipur,High
22656,Victor,Das,O,47,Bhopal,Low
22657,Libni,Deshpande,F,61,Srinagar,Medium
22658,Upasna,Bhandari,M,64,Thiruvananthapuram,Low
22659,Alka,Sahota,F,45,Panaji,Medium
22660,Upkaar,Sood,O,62,Bengaluru,Medium
22661,Lekha,Bhandari,M,64,Itanagar,Medium
22662,Warda,Kothari,F,59,Aizawl,Low
22663,Ekbal,Shanker,F,64,Kohima,High
22664,Vasana,Ganguly,F,43,Shimla,Medium
22665,Shravya,Dhar,M,19,Gandhinagar,High
22666,Hritik,Vasa,M,36,Jaipur,Low
22667,Chaaya,Patla,M,21,Shimla,Medium
22668,Abeer,Kala,M,22,Ranchi,Low
22669,Yashodhara,Thaman,M,63,Panaji,Low
22670,Advaith,Karnik,F,25,Lucknow,High
22671,Udyati,Singhal,F,55,Aizawl,Medium
22672,Wriddhish,Sen,O,60,Chandigarh,Medium
22673,Baljiwan,Madan,F,31,Raipur,Medium
22674,Qarin,Chandra,F,31,Imphal,High
22675,Omkaar,Tella,M,19,Lucknow,Low
22676,Hitesh,Sandal,O,39,Shimla,Low
22677,Faris,Ahluwalia,M,29,Aizawl,Low
22678,Shivansh,Ramakrishnan,F,24,Gangtok,Medium
22679,Ronith,Oommen,F,33,Chennai,High
22680,Chaaya,Desai,F,32,Kohima,Low
22681,Gautami,Das,O,33,Lucknow,High
22682,Harinakshi,Nath,M,54,Hyderabad,Medium
22683,Ubika,Nayak,O,48,Shimla,High
22684,Yug,Mitra,O,45,Bhopal,Low
22685,Balvan,Sule,M,41,Hyderabad,Low
22686,Dhruv,Nadkarni,F,24,Lucknow,Low
22687,Harini,Merchant,O,57,Patna,Medium
22688,Sai,Vig,O,21,Ranchi,Low
22689,Mahika,Gara,M,27,Lucknow,Medium
22690,Netra,Bal,O,48,Ranchi,Medium
22691,Tanish,Banerjee,O,49,Dehradun,High
22692,Xiti,Lad,F,65,Patna,Low
22693,Pallavi,Varkey,O,56,Dehradun,High
22694,Zinal,Pandey,F,48,Chennai,Low
22695,Fariq,Mandal,O,41,Gandhinagar,Low
22696,Chakradev,Wason,O,48,Aizawl,Medium
22697,Jack,Dugar,M,30,Chennai,Low
22698,Wahab,Desai,F,61,Bengaluru,Medium
22699,Aachal,Savant,O,47,Hyderabad,High
22700,Ranveer,Kala,F,20,Gandhinagar,High
22701,Anthony,Narasimhan,M,22,Bhubaneswar,Low
22702,Veer,Singh,F,44,Jaipur,Medium
22703,Manan,Sani,O,42,Ranchi,High
22704,Janaki,Wagle,M,54,Shillong,Medium
22705,Hemani,Wagle,M,43,Bhubaneswar,Low
22706,Saumya,Luthra,F,40,Kohima,High
22707,Deepa,Apte,O,32,Itanagar,Low
22708,Robert,Doshi,M,59,Mumbai,Low
22709,Isaiah,Mangat,O,48,Patna,Medium
22710,Janani,Ahuja,O,61,Agartala,High
22711,Manbir,Nigam,F,55,Raipur,Low
22712,Ridhi,Mahal,F,24,Delhi,High
22713,Onveer,Sidhu,F,64,Bhubaneswar,High
22714,Pooja,Sinha,O,36,Gangtok,Low
22715,Meera,Khatri,M,34,Hyderabad,High
22716,Yashodhara,Bhardwaj,M,29,Chennai,Medium
22717,Dev,Raja,O,63,Jaipur,Low
22718,Chandran,Luthra,O,44,Aizawl,Low
22719,Yochana,Oza,F,36,Delhi,Medium
22720,Lavanya,Mitter,O,65,Kohima,Low
22721,Arunima,Chawla,F,55,Kohima,Medium
22722,Ekantika,Krishnan,M,59,Hyderabad,High
22723,Yagnesh,Puri,O,19,Ranchi,Low
22724,Dhruv,Chatterjee,O,51,Thiruvananthapuram,High
22725,Gayathri,Bhavsar,F,42,Raipur,Low
22726,Eesha,Sankaran,F,19,Bengaluru,Low
22727,Meghana,Muni,F,19,Mumbai,High
22728,Eesha,Walla,O,45,Mumbai,High
22729,Wakeeta,Bakshi,O,61,Kolkata,Low
22730,Vansha,Amble,F,57,Dispur,Low
22731,Ekaraj,Dhillon,F,47,Thiruvananthapuram,Medium
22732,Yashasvi,Sridhar,O,28,Ranchi,Medium
22733,Yahvi,Mishra,O,39,Shimla,High
22734,Ishani,Edwin,M,21,Bhubaneswar,High
22735,Oliver,Nigam,M,24,Ranchi,Medium
22736,Sachi,Thakkar,M,60,Aizawl,Medium
22737,Jagvi,Badami,M,65,Bengaluru,Medium
22738,Yagnesh,Kannan,O,45,Kohima,Medium
22739,Gaurang,Acharya,O,55,Gangtok,High
22740,Nachiket,Gera,O,38,Bhubaneswar,Medium
22741,Naksh,Bail,F,41,Amaravati,Medium
22742,Chaitanya,Datta,M,60,Ranchi,Medium
22743,Jeremiah,Hora,O,41,Dehradun,High
22744,Nimrat,Thaman,O,61,Bhubaneswar,Low
22745,Unni,Zacharia,F,39,Chennai,High
22746,Advay,Balakrishnan,O,50,Gangtok,High
22747,Abeer,Lala,O,48,Gandhinagar,Low
22748,Unnati,Kumer,O,34,Dehradun,Low
22749,Faris,Char,F,32,Amaravati,Low
22750,Rehaan,Keer,M,46,Imphal,Medium
22751,Praneel,Ray,M,43,Kolkata,Low
22752,Kavya,Batta,O,27,Chennai,High
22753,Prisha,Mittal,O,35,Itanagar,Medium
22754,Amol,Goda,F,33,Dehradun,High
22755,Nathan,Ramakrishnan,F,23,Patna,Medium
22756,Yadavi,Prakash,O,48,Raipur,Low
22757,Reyansh,Narain,O,50,Thiruvananthapuram,High
22758,Bhavna,Toor,O,24,Bhubaneswar,Medium
22759,Owen,Shah,O,25,Dispur,Medium
22760,Christopher,Setty,F,49,Aizawl,Medium
22761,Urishilla,Date,O,63,Srinagar,Low
22762,Zilmil,Pingle,F,56,Gangtok,Low
22763,Vaishnavi,Dar,O,19,Aizawl,Medium
22764,Gauri,Pradhan,F,40,Gandhinagar,Low
22765,Advik,Nigam,F,22,Gangtok,Medium
22766,Vrinda,Chada,M,53,Gandhinagar,High
22767,Xalak,Madan,M,47,Agartala,High
22768,Oni,Swaminathan,M,49,Raipur,High
22769,Aarav,Dugar,O,28,Kolkata,Medium
22770,Balendra,Vala,F,42,Dehradun,High
22771,Sanya,Parmar,O,26,Dehradun,Low
22772,Qabil,Mangat,F,42,Bhubaneswar,Medium
22773,Rishi,Pandit,F,42,Jaipur,Low
22774,Aarush,Rajagopalan,O,32,Shillong,Low
22775,Upadhriti,Bhattacharyya,O,41,Kolkata,Medium
22776,Bachittar,Vala,M,32,Bhopal,Medium
22777,Vamakshi,Doctor,M,64,Itanagar,Low
22778,William,Natarajan,F,57,Srinagar,High
22779,Vedika,Krishnan,O,27,Panaji,High
22780,Tristan,Bali,F,49,Amaravati,Medium
22781,Agastya,Shah,M,41,Chandigarh,Low
22782,Divya,Chaudry,M,26,Aizawl,Low
22783,George,Sankar,F,65,Kolkata,Medium
22784,Frederick,Arya,O,41,Bhubaneswar,Medium
22785,Praneel,Sankaran,F,60,Chandigarh,High
22786,Jonathan,Panchal,O,54,Raipur,Medium
22787,Upkaar,Soni,O,53,Gandhinagar,High
22788,Krish,Bir,M,55,Agartala,Medium
22789,Yutika,Mutti,F,34,Jaipur,High
22790,Viraj,Barad,M,56,Chandigarh,High
22791,Ekta,Kulkarni,M,46,Jaipur,Medium
22792,Lopa,Dalal,M,52,Jaipur,Medium
22793,Elijah,Nair,F,20,Chennai,Medium
22794,Anika,Saran,O,26,Shimla,Medium
22795,Jagvi,Virk,F,57,Raipur,Low
22796,Unni,Dua,M,32,Agartala,High
22797,Girindra,Murty,O,64,Jaipur,Medium
22798,Ikbal,Merchant,F,58,Bhopal,Low
22799,Yachana,Madan,O,24,Chandigarh,Medium
22800,Gunbir,Pillai,F,18,Mumbai,Low
22801,Matthew,Dua,F,33,Imphal,High
22802,Tripti,Kibe,O,54,Mumbai,Low
22803,Yutika,Pathak,O,38,Bhubaneswar,High
22804,Hemangini,Sunder,O,64,Hyderabad,Low
22805,Reyansh,Sarraf,F,54,Bhubaneswar,Low
22806,Anay,Dasgupta,F,30,Kohima,Medium
22807,Nikita,Nagy,F,51,Aizawl,Low
22808,Dalaja,Mital,O,23,Ranchi,Medium
22809,Qushi,Chahal,F,40,Kohima,Medium
22810,Lekha,Ghosh,F,32,Patna,High
22811,Amruta,Sule,F,25,Bhopal,Low
22812,Peter,Khalsa,M,22,Kolkata,Low
22813,Varsha,Kannan,M,52,Shimla,Medium
22814,Nicholas,Rana,O,42,Ranchi,Medium
22815,Nimrat,Ganesh,O,23,Aizawl,Low
22816,Charvi,Mane,M,55,Itanagar,Medium
22817,Raksha,Sha,O,36,Aizawl,Medium
22818,Manya,Chowdhury,F,31,Dehradun,Low
22819,Mohammed,Bedi,O,59,Kohima,High
22820,Lekha,Iyengar,O,38,Aizawl,Medium
22821,Vedant,Pant,O,57,Itanagar,Medium
22822,Nilima,Rajagopal,M,44,Delhi,High
22823,Urishilla,Lal,F,35,Panaji,High
22824,Ekiya,Gole,M,40,Chandigarh,High
22825,Abhiram,Buch,M,51,Aizawl,Medium
22826,Teerth,Bala,O,52,Mumbai,Medium
22827,Nimrat,Bassi,F,34,Gandhinagar,Low
22828,Harish,Korpal,M,52,Aizawl,Low
22829,Logan,Chhabra,O,29,Raipur,Medium
22830,Tanmayi,Wagle,F,52,Chennai,Medium
22831,Anirudh,Rajan,M,45,Ranchi,Medium
22832,Maanav,Maharaj,O,58,Patna,High
22833,Yatan,Bhavsar,M,23,Shillong,Medium
22834,Girik,Bajaj,M,40,Bengaluru,Low
22835,Jatin,Dara,O,31,Patna,High
22836,Imaran,Tak,F,20,Ranchi,Low
22837,Daniel,Basak,F,64,Gangtok,High
22838,Chaman,Batra,O,36,Hyderabad,Low
22839,Madhav,Yogi,O,36,Shillong,Low
22840,Januja,Kapoor,O,24,Amaravati,Low
22841,Pratyush,Chander,M,27,Chandigarh,High
22842,Damyanti,Patla,F,64,Ranchi,High
22843,Aadhya,Solanki,M,24,Bhubaneswar,High
22844,Triya,Konda,F,62,Chandigarh,Medium
22845,Siddharth,Nath,O,49,Imphal,Medium
22846,Harini,Kumar,F,33,Delhi,High
22847,Arya,Bhandari,M,40,Jaipur,High
22848,Anjali,Shere,M,46,Hyderabad,Medium
22849,Ridhi,Tiwari,M,49,Thiruvananthapuram,Medium
22850,Dhruv,Maharaj,M,45,Panaji,High
22851,Nimrat,Handa,F,63,Agartala,High
22852,Udyati,More,M,62,Gandhinagar,Medium
22853,Arin,Sundaram,M,39,Itanagar,High
22854,Yug,Narasimhan,M,65,Chennai,High
22855,Gabriel,Swaminathan,M,49,Aizawl,High
22856,Jalsa,Ganesh,F,41,Raipur,High
22857,Jairaj,Dhillon,F,28,Shillong,Medium
22858,Jyoti,Naidu,O,49,Aizawl,Medium
22859,Udant,Comar,F,25,Agartala,Medium
22860,Charvi,Chopra,M,30,Imphal,Low
22861,Adya,Arora,O,52,Gandhinagar,Medium
22862,Jasmit,Hayer,F,45,Delhi,Low
22863,Gayathri,Arora,O,54,Dehradun,Medium
22864,Jacob,Deo,M,45,Chennai,Low
22865,Wazir,Chad,F,19,Patna,High
22866,Harsh,Kaur,M,64,Shillong,Low
22867,Dhruv,Tailor,O,26,Aizawl,Medium
22868,Lipika,Verma,O,59,Ranchi,Low
22869,Ria,Tara,O,44,Ranchi,High
22870,Nitara,Ramachandran,F,29,Agartala,High
22871,Max,Hayre,O,34,Shillong,Medium
22872,Balveer,Pandey,M,50,Chennai,Low
22873,Frado,Barad,O,48,Gandhinagar,Low
22874,Girindra,Rege,F,45,Gandhinagar,High
22875,Rudra,Vora,F,53,Kolkata,Medium
22876,Sanya,Karan,M,55,Bhopal,High
22877,Netra,Sangha,M,20,Srinagar,High
22878,Sneha,Shere,O,61,Hyderabad,Medium
22879,Yatan,Bhardwaj,F,56,Chennai,Low
22880,Nikita,Bhakta,M,45,Kolkata,Low
22881,Joshua,Nadig,M,18,Raipur,High
22882,Balveer,Jhaveri,F,43,Kolkata,Medium
22883,Neha,Pau,F,29,Jaipur,Medium
22884,Ronith,Bhattacharyya,M,53,Kolkata,Medium
22885,Nitara,Bal,O,18,Amaravati,Medium
22886,Lekha,Garde,O,56,Jaipur,High
22887,Samesh,Ghose,O,57,Thiruvananthapuram,Medium
22888,Aahana,Munshi,M,57,Bhopal,Low
22889,Niharika,Naidu,O,57,Bhubaneswar,Medium
22890,Vanya,Bhatti,M,22,Kolkata,High
22891,Pranav,Kala,M,41,Hyderabad,High
22892,Nidra,Viswanathan,F,31,Jaipur,High
22893,Balvan,Oza,F,52,Dispur,Low
22894,Priya,Bir,O,36,Mumbai,Medium
22895,Jonathan,Savant,M,54,Hyderabad,Medium
22896,Pushti,Saxena,M,48,Chandigarh,High
22897,Darika,Luthra,O,58,Gangtok,High
22898,Charvi,Chaudry,F,41,Gandhinagar,High
22899,Andrew,Deo,F,51,Delhi,High
22900,Advik,Chatterjee,F,36,Kohima,Low
22901,Darsh,Bhardwaj,O,49,Ranchi,Low
22902,Vansha,Nagarajan,O,52,Lucknow,Low
22903,Reyansh,Chakrabarti,O,47,Bhubaneswar,Medium
22904,Harshil,Nayar,F,38,Lucknow,Medium
22905,Widisha,Vig,O,57,Thiruvananthapuram,High
22906,Mitali,D’Alia,O,55,Shillong,Medium
22907,Kavya,Saini,F,37,Raipur,Low
22908,Januja,Patla,M,24,Chandigarh,High
22909,Zinal,Khanna,O,45,Bengaluru,Medium
22910,Karan,Deep,F,64,Bhubaneswar,Low
22911,Nilima,Venkataraman,F,58,Delhi,Medium
22912,Upkaar,Bava,F,55,Chennai,High
22913,Banjeet,Chada,O,23,Dehradun,High
22914,Karan,Ganesh,O,29,Dispur,Medium
22915,Lekha,Rajagopalan,F,28,Panaji,Low
22916,Ayaan,Ratta,M,65,Ranchi,Low
22917,Xavier,Puri,F,53,Kolkata,Medium
22918,Ojas,Krishnamurthy,F,46,Agartala,High
22919,Tripti,Saxena,M,60,Ranchi,Medium
22920,Oliver,Ranganathan,M,38,Bhopal,Low
22921,Ikbal,Chadha,O,33,Srinagar,Low
22922,Ryan,Gour,M,19,Kohima,Medium
22923,Maya,Sandhu,M,23,Dispur,High
22924,Panini,Murty,O,27,Bhubaneswar,Medium
22925,Pushti,Varty,O,29,Ranchi,Low
22926,Harsh,Behl,F,39,Amaravati,High
22927,Leela,Rege,F,59,Amaravati,High
22928,Vinaya,Apte,F,42,Dispur,High
22929,Aarna,Sathe,F,54,Bengaluru,Medium
22930,Rehaan,Rai,M,26,Lucknow,Medium
22931,Chatura,Din,F,52,Kohima,Low
22932,Kai,Sodhi,O,25,Bhopal,High
22933,Bhavini,Saran,M,19,Raipur,High
22934,Rushil,Sama,O,64,Mumbai,Medium
22935,Kashvi,Basak,M,41,Hyderabad,Medium
22936,Janani,Ratta,F,45,Imphal,High
22937,Adweta,Rattan,M,42,Ranchi,Medium
22938,Samarth,Guha,O,45,Jaipur,Medium
22939,Wishi,Nagi,M,29,Lucknow,Medium
22940,Tanish,Edwin,F,33,Gandhinagar,High
22941,Krisha,Chaudhary,F,58,Chennai,Low
22942,Eshana,Sharaf,O,40,Amaravati,Low
22943,David,Munshi,M,35,Shillong,Medium
22944,Rishi,Nadig,F,53,Bengaluru,High
22945,Lakshmi,Hayre,M,63,Bhopal,High
22946,Advika,Choudhary,O,30,Gandhinagar,Low
22947,Azaan,Dyal,M,53,Raipur,High
22948,Max,Sampath,F,42,Shimla,High
22949,Vrinda,Tailor,F,34,Imphal,Low
22950,Qushi,Saraf,O,49,Amaravati,Low
22951,Ubika,Sarna,F,43,Thiruvananthapuram,Low
22952,Gavin,Dhar,M,49,Jaipur,High
22953,Falan,Tiwari,M,40,Gangtok,Medium
22954,Megha,Borde,O,20,Dehradun,Low
22955,Simon,Nath,M,47,Thiruvananthapuram,Low
22956,Aishani,Nori,O,23,Lucknow,Low
22957,Daksha,Parikh,M,40,Delhi,Medium
22958,Laksh,Nagi,O,39,Thiruvananthapuram,High
22959,Warjas,Subramanian,M,21,Dehradun,Medium
22960,Hamsini,Randhawa,F,44,Lucknow,High
22961,Yochana,Bora,F,59,Delhi,Low
